name,type,start_time,duration,"identifier","num_data_bytes","data","crc","ack","remote_frame"
"CAN","identifier_field",0.0059215625,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",0.0059815625,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0059975625,3.2e-05,,,0x23,,,
"CAN","data_field",0.0060335625,3.2e-05,,,0x41,,,
"CAN","data_field",0.0060695625,2.8e-05,,,0x23,,,
"CAN","data_field",0.0061015625,3.2e-05,,,0x00,,,
"CAN","data_field",0.0061375625,3.6e-05,,,0x00,,,
"CAN","data_field",0.0061775625,3.2e-05,,,0x00,,,
"CAN","data_field",0.0062135625,3.6e-05,,,0x00,,,
"CAN","data_field",0.0062535625,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0062935625,5.6e-05,,,,0x000000000000254F,,
"CAN","ack_field",0.0063575625,4e-06,,,,,true,
"CAN","identifier_field",0.0064096875,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",0.0064696875,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0064856875,3.2e-05,,,0x23,,,
"CAN","data_field",0.0065216875,3.2e-05,,,0x41,,,
"CAN","data_field",0.0065576875,2.8e-05,,,0x23,,,
"CAN","data_field",0.0065896875,3.2e-05,,,0x00,,,
"CAN","data_field",0.0066256875,3.6e-05,,,0x00,,,
"CAN","data_field",0.0066656875,3.2e-05,,,0x00,,,
"CAN","data_field",0.0067016875,3.6e-05,,,0x00,,,
"CAN","data_field",0.0067416875,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0067816875,5.6e-05,,,,0x0000000000003862,,
"CAN","ack_field",0.0068456875,4e-06,,,,,true,
"CAN","identifier_field",0.0068976875,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",0.0069576875,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0069736875,2.8e-05,,,0x60,,,
"CAN","data_field",0.0070096875,3.2e-05,,,0x41,,,
"CAN","data_field",0.0070456875,2.8e-05,,,0x23,,,
"CAN","data_field",0.0070776875,3.2e-05,,,0x00,,,
"CAN","data_field",0.0071136875,3.6e-05,,,0x00,,,
"CAN","data_field",0.0071536875,3.2e-05,,,0x00,,,
"CAN","data_field",0.0071896875,3.6e-05,,,0x00,,,
"CAN","data_field",0.0072296875,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0072696875,5.6e-05,,,,0x000000000000623D,,
"CAN","ack_field",0.0073336875,4e-06,,,,,true,
"CAN","identifier_field",0.0073858125,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",0.0074458125,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0074618125,2.8e-05,,,0x60,,,
"CAN","data_field",0.0074978125,3.2e-05,,,0x41,,,
"CAN","data_field",0.0075338125,2.8e-05,,,0x23,,,
"CAN","data_field",0.0075658125,3.2e-05,,,0x00,,,
"CAN","data_field",0.0076018125,3.6e-05,,,0x00,,,
"CAN","data_field",0.0076418125,3.2e-05,,,0x00,,,
"CAN","data_field",0.0076778125,3.6e-05,,,0x00,,,
"CAN","data_field",0.0077178125,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0077578125,6e-05,,,,0x0000000000007F10,,
"CAN","ack_field",0.0078258125,4e-06,,,,,true,
"CAN","identifier_field",0.009854375,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",0.009914375,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.009930375,3.2e-05,,,0x40,,,
"CAN","data_field",0.009966375,2.8e-05,,,0x64,,,
"CAN","data_field",0.009998375,2.8e-05,,,0x60,,,
"CAN","data_field",0.010034375,3.2e-05,,,0x00,,,
"CAN","data_field",0.010070375,3.6e-05,,,0x00,,,
"CAN","data_field",0.010110375,3.2e-05,,,0x00,,,
"CAN","data_field",0.010146375,3.6e-05,,,0x00,,,
"CAN","data_field",0.010186375,3.2e-05,,,0x00,,,
"CAN","crc_field",0.010226375,5.6e-05,,,,0x00000000000007B3,,
"CAN","ack_field",0.010290375,4e-06,,,,,true,
"CAN","identifier_field",0.0103425,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",0.0104025,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0104185,3.2e-05,,,0x40,,,
"CAN","data_field",0.0104545,2.8e-05,,,0x64,,,
"CAN","data_field",0.0104865,2.8e-05,,,0x60,,,
"CAN","data_field",0.0105225,3.2e-05,,,0x00,,,
"CAN","data_field",0.0105585,3.6e-05,,,0x00,,,
"CAN","data_field",0.0105985,3.2e-05,,,0x00,,,
"CAN","data_field",0.0106345,3.6e-05,,,0x00,,,
"CAN","data_field",0.0106745,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0107145,5.6e-05,,,,0x0000000000001A9E,,
"CAN","ack_field",0.0107785,4e-06,,,,,true,
"CAN","identifier_field",0.01083075,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",0.01089075,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.01090675,2.8e-05,,,0x43,,,
"CAN","data_field",0.01093875,2.8e-05,,,0x64,,,
"CAN","data_field",0.01097075,2.8e-05,,,0x60,,,
"CAN","data_field",0.01100675,3.2e-05,,,0x00,,,
"CAN","data_field",0.01104275,2.8e-05,,,0xA5,,,
"CAN","data_field",0.01107475,2.8e-05,,,0xC6,,,
"CAN","data_field",0.01110675,3.2e-05,,,0x02,,,
"CAN","data_field",0.01114275,3.2e-05,,,0x00,,,
"CAN","crc_field",0.01117875,5.6e-05,,,,0x000000000000590F,,
"CAN","ack_field",0.01124275,4e-06,,,,,true,
"CAN","identifier_field",0.0112948125,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",0.0113548125,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0113708125,2.8e-05,,,0x43,,,
"CAN","data_field",0.0114028125,2.8e-05,,,0x64,,,
"CAN","data_field",0.0114348125,2.8e-05,,,0x60,,,
"CAN","data_field",0.0114708125,3.2e-05,,,0x00,,,
"CAN","data_field",0.0115068125,2.8e-05,,,0x89,,,
"CAN","data_field",0.0115388125,2.8e-05,,,0x4B,,,
"CAN","data_field",0.0115708125,3.2e-05,,,0x03,,,
"CAN","data_field",0.0116068125,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0116428125,5.6e-05,,,,0x0000000000002217,,
"CAN","ack_field",0.0117068125,4e-06,,,,,true,
"CAN","identifier_field",0.0138955625,5.6e-05,0x0000000000000701,,,,,true
"CAN","control_field",0.0139555625,1.6e-05,,0x0000000000000000,,,,
"CAN","crc_field",0.0139755625,5.6e-05,,,,0x0000000000003C79,,
"CAN","ack_field",0.0140395625,4e-06,,,,,true,
"CAN","identifier_field",0.0140913125,5.6e-05,0x0000000000000702,,,,,true
"CAN","control_field",0.0141513125,1.6e-05,,0x0000000000000000,,,,
"CAN","crc_field",0.0141713125,5.6e-05,,,,0x0000000000005A4C,,
"CAN","ack_field",0.0142353125,4e-06,,,,,true,
"CAN","identifier_field",0.014287375,5.6e-05,0x0000000000000701,,,,,
"CAN","control_field",0.014347375,1.6e-05,,0x0000000000000001,,,,
"CAN","data_field",0.014367375,3.2e-05,,,0x05,,,
"CAN","crc_field",0.014403375,5.6e-05,,,,0x0000000000004D0E,,
"CAN","ack_field",0.014467375,4e-06,,,,,true,
"CAN","identifier_field",0.0145195,5.6e-05,0x0000000000000702,,,,,
"CAN","control_field",0.0145795,1.6e-05,,0x0000000000000001,,,,
"CAN","data_field",0.0145995,3.2e-05,,,0x05,,,
"CAN","crc_field",0.0146355,5.6e-05,,,,0x0000000000000510,,
"CAN","ack_field",0.0146995,4e-06,,,,,true,
"CAN","identifier_field",0.0179004375,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",0.0179604375,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0179764375,3.2e-05,,,0x40,,,
"CAN","data_field",0.0180124375,2.8e-05,,,0x64,,,
"CAN","data_field",0.0180444375,2.8e-05,,,0x60,,,
"CAN","data_field",0.0180804375,3.2e-05,,,0x00,,,
"CAN","data_field",0.0181164375,3.6e-05,,,0x00,,,
"CAN","data_field",0.0181564375,3.2e-05,,,0x00,,,
"CAN","data_field",0.0181924375,3.6e-05,,,0x00,,,
"CAN","data_field",0.0182324375,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0182724375,5.6e-05,,,,0x00000000000007B3,,
"CAN","ack_field",0.0183364375,4e-06,,,,,true,
"CAN","identifier_field",0.0183885625,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",0.0184485625,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0184645625,3.2e-05,,,0x40,,,
"CAN","data_field",0.0185005625,2.8e-05,,,0x64,,,
"CAN","data_field",0.0185325625,2.8e-05,,,0x60,,,
"CAN","data_field",0.0185685625,3.2e-05,,,0x00,,,
"CAN","data_field",0.0186045625,3.6e-05,,,0x00,,,
"CAN","data_field",0.0186445625,3.2e-05,,,0x00,,,
"CAN","data_field",0.0186805625,3.6e-05,,,0x00,,,
"CAN","data_field",0.0187205625,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0187605625,5.6e-05,,,,0x0000000000001A9E,,
"CAN","ack_field",0.0188245625,4e-06,,,,,true,
"CAN","identifier_field",0.0188766875,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",0.0189366875,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0189526875,2.8e-05,,,0x43,,,
"CAN","data_field",0.0189846875,2.8e-05,,,0x64,,,
"CAN","data_field",0.0190166875,2.8e-05,,,0x60,,,
"CAN","data_field",0.0190526875,3.2e-05,,,0x00,,,
"CAN","data_field",0.0190886875,2.8e-05,,,0xA5,,,
"CAN","data_field",0.0191206875,2.8e-05,,,0xC6,,,
"CAN","data_field",0.0191526875,3.2e-05,,,0x02,,,
"CAN","data_field",0.0191886875,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0192246875,5.6e-05,,,,0x000000000000590F,,
"CAN","ack_field",0.0192886875,4e-06,,,,,true,
"CAN","identifier_field",0.0193408125,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",0.0194008125,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0194168125,2.8e-05,,,0x43,,,
"CAN","data_field",0.0194488125,2.8e-05,,,0x64,,,
"CAN","data_field",0.0194808125,2.8e-05,,,0x60,,,
"CAN","data_field",0.0195168125,3.2e-05,,,0x00,,,
"CAN","data_field",0.0195528125,2.8e-05,,,0x89,,,
"CAN","data_field",0.0195848125,2.8e-05,,,0x4B,,,
"CAN","data_field",0.0196168125,3.2e-05,,,0x03,,,
"CAN","data_field",0.0196528125,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0196888125,5.6e-05,,,,0x0000000000002217,,
"CAN","ack_field",0.0197528125,4e-06,,,,,true,
"CAN","identifier_field",0.0258668125,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",0.0259268125,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0259428125,3.2e-05,,,0x23,,,
"CAN","data_field",0.0259788125,3.2e-05,,,0x41,,,
"CAN","data_field",0.0260148125,2.8e-05,,,0x23,,,
"CAN","data_field",0.0260468125,3.2e-05,,,0x00,,,
"CAN","data_field",0.0260828125,3.6e-05,,,0x00,,,
"CAN","data_field",0.0261228125,3.2e-05,,,0x00,,,
"CAN","data_field",0.0261588125,3.6e-05,,,0x00,,,
"CAN","data_field",0.0261988125,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0262388125,5.6e-05,,,,0x000000000000254F,,
"CAN","ack_field",0.0263028125,4e-06,,,,,true,
"CAN","identifier_field",0.0263549375,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",0.0264149375,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0264309375,3.2e-05,,,0x23,,,
"CAN","data_field",0.0264669375,3.2e-05,,,0x41,,,
"CAN","data_field",0.0265029375,2.8e-05,,,0x23,,,
"CAN","data_field",0.0265349375,3.2e-05,,,0x00,,,
"CAN","data_field",0.0265709375,3.6e-05,,,0x00,,,
"CAN","data_field",0.0266109375,3.2e-05,,,0x00,,,
"CAN","data_field",0.0266469375,3.6e-05,,,0x00,,,
"CAN","data_field",0.0266869375,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0267269375,5.6e-05,,,,0x0000000000003862,,
"CAN","ack_field",0.0267909375,4e-06,,,,,true,
"CAN","identifier_field",0.0268431875,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",0.0269031875,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0269191875,2.8e-05,,,0x60,,,
"CAN","data_field",0.0269551875,3.2e-05,,,0x41,,,
"CAN","data_field",0.0269911875,2.8e-05,,,0x23,,,
"CAN","data_field",0.0270231875,3.2e-05,,,0x00,,,
"CAN","data_field",0.0270591875,3.6e-05,,,0x00,,,
"CAN","data_field",0.0270991875,3.2e-05,,,0x00,,,
"CAN","data_field",0.0271351875,3.6e-05,,,0x00,,,
"CAN","data_field",0.0271751875,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0272151875,5.6e-05,,,,0x000000000000623D,,
"CAN","ack_field",0.0272791875,4e-06,,,,,true,
"CAN","identifier_field",0.02733125,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",0.02739125,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.02740725,2.8e-05,,,0x60,,,
"CAN","data_field",0.02744325,3.2e-05,,,0x41,,,
"CAN","data_field",0.02747925,2.8e-05,,,0x23,,,
"CAN","data_field",0.02751125,3.2e-05,,,0x00,,,
"CAN","data_field",0.02754725,3.6e-05,,,0x00,,,
"CAN","data_field",0.02758725,3.2e-05,,,0x00,,,
"CAN","data_field",0.02762325,3.6e-05,,,0x00,,,
"CAN","data_field",0.02766325,3.2e-05,,,0x00,,,
"CAN","crc_field",0.02770325,6e-05,,,,0x0000000000007F10,,
"CAN","ack_field",0.02777125,4e-06,,,,,true,
"CAN","identifier_field",0.029892,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",0.029952,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.029968,3.2e-05,,,0x40,,,
"CAN","data_field",0.030004,2.8e-05,,,0x64,,,
"CAN","data_field",0.030036,2.8e-05,,,0x60,,,
"CAN","data_field",0.030072,3.2e-05,,,0x00,,,
"CAN","data_field",0.030108,3.6e-05,,,0x00,,,
"CAN","data_field",0.030148,3.2e-05,,,0x00,,,
"CAN","data_field",0.030184,3.6e-05,,,0x00,,,
"CAN","data_field",0.030224,3.2e-05,,,0x00,,,
"CAN","crc_field",0.030264,5.6e-05,,,,0x00000000000007B3,,
"CAN","ack_field",0.030328,4e-06,,,,,true,
"CAN","identifier_field",0.0303798125,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",0.0304398125,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0304558125,3.2e-05,,,0x40,,,
"CAN","data_field",0.0304918125,2.8e-05,,,0x64,,,
"CAN","data_field",0.0305238125,2.8e-05,,,0x60,,,
"CAN","data_field",0.0305598125,3.2e-05,,,0x00,,,
"CAN","data_field",0.0305958125,3.6e-05,,,0x00,,,
"CAN","data_field",0.0306358125,3.2e-05,,,0x00,,,
"CAN","data_field",0.0306718125,3.6e-05,,,0x00,,,
"CAN","data_field",0.0307118125,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0307518125,5.6e-05,,,,0x0000000000001A9E,,
"CAN","ack_field",0.0308158125,4e-06,,,,,true,
"CAN","identifier_field",0.0308680625,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",0.0309280625,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0309440625,2.8e-05,,,0x43,,,
"CAN","data_field",0.0309760625,2.8e-05,,,0x64,,,
"CAN","data_field",0.0310080625,2.8e-05,,,0x60,,,
"CAN","data_field",0.0310440625,3.2e-05,,,0x00,,,
"CAN","data_field",0.0310800625,2.8e-05,,,0xA5,,,
"CAN","data_field",0.0311120625,2.8e-05,,,0xC6,,,
"CAN","data_field",0.0311440625,3.2e-05,,,0x02,,,
"CAN","data_field",0.0311800625,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0312160625,5.6e-05,,,,0x000000000000590F,,
"CAN","ack_field",0.0312800625,4e-06,,,,,true,
"CAN","identifier_field",0.03133225,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",0.03139225,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.03140825,2.8e-05,,,0x43,,,
"CAN","data_field",0.03144025,2.8e-05,,,0x64,,,
"CAN","data_field",0.03147225,2.8e-05,,,0x60,,,
"CAN","data_field",0.03150825,3.2e-05,,,0x00,,,
"CAN","data_field",0.03154425,2.8e-05,,,0x89,,,
"CAN","data_field",0.03157625,2.8e-05,,,0x4B,,,
"CAN","data_field",0.03160825,3.2e-05,,,0x03,,,
"CAN","data_field",0.03164425,3.2e-05,,,0x00,,,
"CAN","crc_field",0.03168025,5.6e-05,,,,0x0000000000002217,,
"CAN","ack_field",0.03174425,4e-06,,,,,true,
"CAN","identifier_field",0.033888875,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",0.033948875,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.033964875,3.2e-05,,,0x40,,,
"CAN","data_field",0.034000875,2.8e-05,,,0x64,,,
"CAN","data_field",0.034032875,2.8e-05,,,0x60,,,
"CAN","data_field",0.034068875,3.2e-05,,,0x00,,,
"CAN","data_field",0.034104875,3.6e-05,,,0x00,,,
"CAN","data_field",0.034144875,3.2e-05,,,0x00,,,
"CAN","data_field",0.034180875,3.6e-05,,,0x00,,,
"CAN","data_field",0.034220875,3.2e-05,,,0x00,,,
"CAN","crc_field",0.034260875,5.6e-05,,,,0x00000000000007B3,,
"CAN","ack_field",0.034324875,4e-06,,,,,true,
"CAN","identifier_field",0.034377,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",0.034437,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.034453,3.2e-05,,,0x40,,,
"CAN","data_field",0.034489,2.8e-05,,,0x64,,,
"CAN","data_field",0.034521,2.8e-05,,,0x60,,,
"CAN","data_field",0.034557,3.2e-05,,,0x00,,,
"CAN","data_field",0.034593,3.6e-05,,,0x00,,,
"CAN","data_field",0.034633,3.2e-05,,,0x00,,,
"CAN","data_field",0.034669,3.6e-05,,,0x00,,,
"CAN","data_field",0.034709,3.2e-05,,,0x00,,,
"CAN","crc_field",0.034749,5.6e-05,,,,0x0000000000001A9E,,
"CAN","ack_field",0.034813,4e-06,,,,,true,
"CAN","identifier_field",0.034865125,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",0.034925125,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.034941125,2.8e-05,,,0x43,,,
"CAN","data_field",0.034973125,2.8e-05,,,0x64,,,
"CAN","data_field",0.035005125,2.8e-05,,,0x60,,,
"CAN","data_field",0.035041125,3.2e-05,,,0x00,,,
"CAN","data_field",0.035077125,2.8e-05,,,0xA5,,,
"CAN","data_field",0.035109125,2.8e-05,,,0xC6,,,
"CAN","data_field",0.035141125,3.2e-05,,,0x02,,,
"CAN","data_field",0.035177125,3.2e-05,,,0x00,,,
"CAN","crc_field",0.035213125,5.6e-05,,,,0x000000000000590F,,
"CAN","ack_field",0.035277125,4e-06,,,,,true,
"CAN","identifier_field",0.03532925,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",0.03538925,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.03540525,2.8e-05,,,0x43,,,
"CAN","data_field",0.03543725,2.8e-05,,,0x64,,,
"CAN","data_field",0.03546925,2.8e-05,,,0x60,,,
"CAN","data_field",0.03550525,3.2e-05,,,0x00,,,
"CAN","data_field",0.03554125,2.8e-05,,,0x89,,,
"CAN","data_field",0.03557325,2.8e-05,,,0x4B,,,
"CAN","data_field",0.03560525,3.2e-05,,,0x03,,,
"CAN","data_field",0.03564125,3.2e-05,,,0x00,,,
"CAN","crc_field",0.03567725,5.6e-05,,,,0x0000000000002217,,
"CAN","ack_field",0.03574125,4e-06,,,,,true,
"CAN","identifier_field",0.0459400625,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",0.0460000625,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0460160625,3.2e-05,,,0x40,,,
"CAN","data_field",0.0460520625,2.8e-05,,,0x64,,,
"CAN","data_field",0.0460840625,2.8e-05,,,0x60,,,
"CAN","data_field",0.0461200625,3.2e-05,,,0x00,,,
"CAN","data_field",0.0461560625,3.6e-05,,,0x00,,,
"CAN","data_field",0.0461960625,3.2e-05,,,0x00,,,
"CAN","data_field",0.0462320625,3.6e-05,,,0x00,,,
"CAN","data_field",0.0462720625,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0463120625,5.6e-05,,,,0x00000000000007B3,,
"CAN","ack_field",0.0463760625,4e-06,,,,,true,
"CAN","identifier_field",0.04642825,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",0.04648825,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.04650425,3.2e-05,,,0x40,,,
"CAN","data_field",0.04654025,2.8e-05,,,0x64,,,
"CAN","data_field",0.04657225,2.8e-05,,,0x60,,,
"CAN","data_field",0.04660825,3.2e-05,,,0x00,,,
"CAN","data_field",0.04664425,3.6e-05,,,0x00,,,
"CAN","data_field",0.04668425,3.2e-05,,,0x00,,,
"CAN","data_field",0.04672025,3.6e-05,,,0x00,,,
"CAN","data_field",0.04676025,3.2e-05,,,0x00,,,
"CAN","crc_field",0.04680025,5.6e-05,,,,0x0000000000001A9E,,
"CAN","ack_field",0.04686425,4e-06,,,,,true,
"CAN","identifier_field",0.0469165,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",0.0469765,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0469925,2.8e-05,,,0x43,,,
"CAN","data_field",0.0470245,2.8e-05,,,0x64,,,
"CAN","data_field",0.0470565,2.8e-05,,,0x60,,,
"CAN","data_field",0.0470925,3.2e-05,,,0x00,,,
"CAN","data_field",0.0471285,2.8e-05,,,0xA5,,,
"CAN","data_field",0.0471605,2.8e-05,,,0xC6,,,
"CAN","data_field",0.0471925,3.2e-05,,,0x02,,,
"CAN","data_field",0.0472285,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0472645,5.6e-05,,,,0x000000000000590F,,
"CAN","ack_field",0.0473285,4e-06,,,,,true,
"CAN","identifier_field",0.0473806875,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",0.0474406875,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0474566875,2.8e-05,,,0x43,,,
"CAN","data_field",0.0474886875,2.8e-05,,,0x64,,,
"CAN","data_field",0.0475206875,2.8e-05,,,0x60,,,
"CAN","data_field",0.0475566875,3.2e-05,,,0x00,,,
"CAN","data_field",0.0475926875,2.8e-05,,,0x89,,,
"CAN","data_field",0.0476246875,2.8e-05,,,0x4B,,,
"CAN","data_field",0.0476566875,3.2e-05,,,0x03,,,
"CAN","data_field",0.0476926875,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0477286875,5.6e-05,,,,0x0000000000002217,,
"CAN","ack_field",0.0477926875,4e-06,,,,,true,
"CAN","identifier_field",0.04988925,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",0.04994925,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.04996525,3.2e-05,,,0x23,,,
"CAN","data_field",0.05000125,3.2e-05,,,0x41,,,
"CAN","data_field",0.05003725,2.8e-05,,,0x23,,,
"CAN","data_field",0.05006925,3.2e-05,,,0x00,,,
"CAN","data_field",0.05010525,3.6e-05,,,0x00,,,
"CAN","data_field",0.05014525,3.2e-05,,,0x00,,,
"CAN","data_field",0.05018125,3.6e-05,,,0x00,,,
"CAN","data_field",0.05022125,3.2e-05,,,0x00,,,
"CAN","crc_field",0.05026125,5.6e-05,,,,0x000000000000254F,,
"CAN","ack_field",0.05032525,4e-06,,,,,true,
"CAN","identifier_field",0.050377375,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",0.050437375,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.050453375,3.2e-05,,,0x23,,,
"CAN","data_field",0.050489375,3.2e-05,,,0x41,,,
"CAN","data_field",0.050525375,2.8e-05,,,0x23,,,
"CAN","data_field",0.050557375,3.2e-05,,,0x00,,,
"CAN","data_field",0.050593375,3.6e-05,,,0x00,,,
"CAN","data_field",0.050633375,3.2e-05,,,0x00,,,
"CAN","data_field",0.050669375,3.6e-05,,,0x00,,,
"CAN","data_field",0.050709375,3.2e-05,,,0x00,,,
"CAN","crc_field",0.050749375,5.6e-05,,,,0x0000000000003862,,
"CAN","ack_field",0.050813375,4e-06,,,,,true,
"CAN","identifier_field",0.050865375,5.6e-05,0x0000000000000581,,,,,
"CAN","control_field",0.050925375,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.050941375,2.8e-05,,,0x60,,,
"CAN","data_field",0.050977375,3.2e-05,,,0x41,,,
"CAN","data_field",0.051013375,2.8e-05,,,0x23,,,
"CAN","data_field",0.051045375,3.2e-05,,,0x00,,,
"CAN","data_field",0.051081375,3.6e-05,,,0x00,,,
"CAN","data_field",0.051121375,3.2e-05,,,0x00,,,
"CAN","data_field",0.051157375,3.6e-05,,,0x00,,,
"CAN","data_field",0.051197375,3.2e-05,,,0x00,,,
"CAN","crc_field",0.051237375,5.6e-05,,,,0x000000000000623D,,
"CAN","ack_field",0.051301375,4e-06,,,,,true,
"CAN","identifier_field",0.0513535,5.6e-05,0x0000000000000582,,,,,
"CAN","control_field",0.0514135,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.0514295,2.8e-05,,,0x60,,,
"CAN","data_field",0.0514655,3.2e-05,,,0x41,,,
"CAN","data_field",0.0515015,2.8e-05,,,0x23,,,
"CAN","data_field",0.0515335,3.2e-05,,,0x00,,,
"CAN","data_field",0.0515695,3.6e-05,,,0x00,,,
"CAN","data_field",0.0516095,3.2e-05,,,0x00,,,
"CAN","data_field",0.0516455,3.6e-05,,,0x00,,,
"CAN","data_field",0.0516855,3.2e-05,,,0x00,,,
"CAN","crc_field",0.0517255,6e-05,,,,0x0000000000007F10,,
"CAN","ack_field",0.0517935,4e-06,,,,,true,
"CAN","identifier_field",0.053914125,5.6e-05,0x0000000000000601,,,,,
"CAN","control_field",0.053974125,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.053990125,3.2e-05,,,0x40,,,
"CAN","data_field",0.054026125,2.8e-05,,,0x64,,,
"CAN","data_field",0.054058125,2.8e-05,,,0x60,,,
"CAN","data_field",0.054094125,3.2e-05,,,0x00,,,
"CAN","data_field",0.054130125,3.6e-05,,,0x00,,,
"CAN","data_field",0.054170125,3.2e-05,,,0x00,,,
"CAN","data_field",0.054206125,3.6e-05,,,0x00,,,
"CAN","data_field",0.054246125,3.2e-05,,,0x00,,,
"CAN","crc_field",0.054286125,5.6e-05,,,,0x00000000000007B3,,
"CAN","ack_field",0.054350125,4e-06,,,,,true,
"CAN","identifier_field",0.05440225,5.6e-05,0x0000000000000602,,,,,
"CAN","control_field",0.05446225,1.2e-05,,0x0000000000000008,,,,
"CAN","data_field",0.05447825,3.2e-05,,,0x40,,,
"CAN","data_field",0.05451425,2.8e-05,,,0x64,,,
"CAN","data_field",0.05454625,2.8e-05,,,0x60,,,
"CAN","data_field",0.05458225,3.2e-05,,,0x00,,,
"CAN","data_field",0.05461825,3.6e-05,,,0x00,,,
"CAN","data_field",0.05465825,3.2e-05,,,0x00,,,
"CAN","data_field",0.05469425,3.6e-05,,,0x00,,,
"CAN","data_field",0.05473425,3.2e-05,,,0x00,,,
"CAN","crc_field",0.05477425,5.6e-05,,,,0x0000000000001A9E,,
